"","text","score","polarity"
"337","Bukti keberhasilan pemerintahan presiden Jokowi #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #JokowiBapakInfrastruktur #GanjarPilihanJokowi https://t.co/DBE7UlZ01F",0,"Netral"
"338","Just forward for Reportation..

Waduh, bertempur dg visi misi menjilat kekuasaan rezim pemerintahan acakadut @jokowi. Sayangnya masih berstatus Pejabat Negara. Artinya, ada niatan ingin memanfaatkan fasilitas negara. Gak gentle rupanya. Berani mundur, dab?! Mbok ya waras, dab?! https://t.co/VHiN5Hztoc",0,"Netral"
"339","@Antonius061 @Antoyuli150670 @gie_surya @joyodupo_ @kr1t1kp3d45_pro @giginpraginanto Gue sepakat kita hidup bahagia dan makmur krn pemerintahan. WOI GUE JUGA PRO JOKOWI KALI, Tp realita aja acara relawan kemaren itu ngaco, pakde seakan' dijebak buat dateng dan citranya jd digoreng di publik",0,"Netral"
"340","Banyak lapangan pekerjaan yang tersedia di era pemerintahan Jokowi😍😘🫰
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur
#GanjarPilihanJokowi https://t.co/PSKsi5URBa",0,"Netral"
"341","Ssssssstttttt.....🤫🤫🤫

Begini Tingkat Kepuasan Pemerintahan Jokowi Versi Survei Indopol https://t.co/KUQnHUS94r via @medcom_id",0,"Netral"
"342","@VIVAcoid Kata2 klo sdh klr dr mulut berarti sdh milik org lain, apapun yg sdh kao sampekan itu menyakiti masyarakat Beny.
Mending pak Jokowi pecat org macam ini, ini akan menjadi citra yg buruk bagi sistem pemerintahan.",0,"Netral"
"343","Pemerintahan Presiden Jokowi selalu menerima masukan apapun untuk kemajuan Indonesia #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #JokowiBapakInfrastruktur https://t.co/7t99GWBmm2",0,"Netral"
"344","Banyak lapangan pekerjaan yang tersedia di era pemerintahan Jokowi😍😘🫰
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur
#GanjarPilihanJokowi https://t.co/DgH4Gh8Xhi",0,"Netral"
"345","Kebijakan di era pemerintahan Jokowi memang sangat luar biasa😍😘🫰
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur
#GanjarPilihanJokowi https://t.co/ciCgfHAVst",0,"Netral"
"346","Langkah-langkah pemerintahan Jokowi Memang luar biasa dan sangat tepat untuk masyarakat Indonesia😍😘🫰
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur
#GanjarPilihanJokowi https://t.co/deHjTzuSSJ",0,"Netral"
"347","Hebat hebat pemerintahan Pak Jokowi

#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur
#GanjarPilihanJokowi https://t.co/l8aZFrwfx7",1,"Positif"
"348","Menhan Prabowo Bersyukur Gabung Pemerintahan Jokowi https://t.co/WmVlCwXXdF
https://t.co/uI2WYBjiJJ",0,"Netral"
"349","indonesia semakin maju di era pemerintahan Pak Jokowi.  #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #JokowiBapakInfrastruktur #GanjarPilihanJokowi https://t.co/8B7VcuBJCq",0,"Netral"
"350","Keren pemerintahan pak Jokowi

#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur
#GanjarPilihanJokowi https://t.co/f8757ZsEBK",0,"Netral"
"351","Pemerintahan Jokowi Sangat Serious dalam Menjaga Kedaulatan Daerah Kepulauan Indonesia

#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur
#GanjarPilihanJokowi https://t.co/XzzD63BQFq",0,"Netral"
"352","Lapangan kerja terbuka lebar di era pemerintahan Jokowi 😍😘🫰
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur
#GanjarPilihanJokowi https://t.co/TIEX6rzur8",1,"Positif"
"353","hanya di Era pemerintahan Jokowi Indonesia semakin dipandang dunia

#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur
#GanjarPilihanJokowi https://t.co/Bl3HguAstB",0,"Netral"
"354","Indonesia Semakin lebih Maju Dengan Pemerintahan Jokowi

#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur
#GanjarPilihanJokowi https://t.co/YNLPyM2xCs",0,"Netral"
"355","Pemerintahan Jokowi Sangatlah Hebat Dalam Membagun Indonesia

#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur
#GanjarPilihanJokowi https://t.co/zTZmA0piP9",0,"Netral"
"356","Apakah Mungkin Presiden Jokowi Galau, Bila Semua Projects Prioritas Mangkrak? https://t.co/yL9LEIa77j lewat @Berita Ekspres - Berita Hukum, Politik dan Pemerintahan",0,"Netral"
"357","@SasukeArya2022 @Dyananjani89 @zoelfick Kuncinya ada di pemerintahan Jokowi karena memang ""ingin nya demikian ributin ga penting skdar istilah. tapi lihat Hasil MantalNya: mindahin ibukota dikala pandemi kaya pindahan kostan malah yg disidak ketua partai formula e",0,"Netral"
"358","indonesia semakin maju di era pemerintahan pak jokowi. #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #JokowiBapakInfrastruktur #GanjarPilihanJokowi https://t.co/PwCCj4UI7L",0,"Netral"
"359","mantap di pemerintahan pak jokowi indonesia semakin maju. #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #JokowiBapakInfrastruktur #GanjarPilihanJokowi https://t.co/TAInahmteP",1,"Positif"
"360","Kereen bange Pak Jokowi, semoga Indonesia seakin maju di tangan pemerintahan pak Jokowi #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #JokowiBapakInfrastruktur https://t.co/EjyGAl1s6k",0,"Netral"
"361","Pemerintahan Presiden Jokowi selalu menerima masukan apapun untuk kemajuan Indonesia #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #JokowiBapakInfrastruktur https://t.co/UBwE5v6PrB",0,"Netral"
"362","@CNNIndonesia Para manusia seperti inilah yg di pelihara rezim. Jahat sekali mereka !! Pemecah belah persatuan !! Jokowi cuma cengangas-cengenges saja bahkan cenderung memberikan respon kepada manusia ini dalam video yg beredar. Ini pemerintahan atau penjajahan model baru sih ??! Njirrr…",0,"Netral"
"363","Dukung terus kebijakan pemerintahan Presiden Jokowi untuk kebaikan bangsa Indonesia. 
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur
#GanjarPilihanJokowi https://t.co/KLqOru34Cx",0,"Netral"
"364","Dukung komitmen pemerintahan Presiden Jokowi dengan realisasi investasi yang dapat dirasakan oleh masyarakat
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur
#GanjarPilihanJokowi https://t.co/ofUA6EERFe",0,"Netral"
"365","Mantap pemerintahan pak Jokowi

#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur
#GanjarPilihanJokowi https://t.co/vspBnGtxVN",0,"Netral"
"366","Tegas !! Jokowi dorong pemerintahan harus terus berjalan hingga tuntas.
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur
#GanjarPilihanJokowi https://t.co/bmEUNs2WSO",0,"Netral"
"367","Dukung terus program pemerintahan Presiden Jokowi dalam memulihkan ekonomi nasional. 
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur
#GanjarPilihanJokowi https://t.co/SZ6cH2cKPQ",0,"Netral"
"368","Ketegasan pemerintahan era Jokowi memang sangat luar biasa dan patut diapresiasi🥰🥰😘
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur
#GanjarPilihanJokowi https://t.co/Hw0z8cqf86",0,"Netral"
"369","Ketegasan pemerintahan era Jokowi memang sangat luar biasa dan patut diapresiasi🥰🥰😘
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur
#GanjarPilihanJokowi https://t.co/gfyJnS2Qei",0,"Netral"
"370","@noor_rahman92 @jokowi @mohmahfudmd @YaqutCQoumas Dia ambil standarnya saudi,sedangkan orang2 pemerintahan indo anti dengan faham yang dianut mayoritas saudi bahkan kerajaan. (Wahabi) 😜",0,"Netral"
"371","@SCahyonugrohos @ainunnajib @jokowi Bisa jd mmg begitu om 😅 mereka2 ini mungkin benalu di pemerintahan. Bikin kisruh aja, takut jatahnya jd berkurang 😆",0,"Netral"
"372","Dukung terus kebijakan pemerintahan Presiden Jokowi. 
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur
#GanjarPilihanJokowi https://t.co/bQYlIgs0jD",0,"Netral"
"373","Presiden Jokowi meminta kawasan inti pusat Pemerintahan di IKN segera dibangun #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #IndonesiaMaju #IbukotaBaruMendunia https://t.co/MboFJxOnXr",0,"Netral"
"374","Pratikno mengeklaim ring 1 Jokowi fokus agenda pemerintahan. https://t.co/GskDKKY3uL",0,"Netral"
"375","@OposisiCerdas Salah satu bentuk pengakuan bahwa pemerintahan jokowi gagal",0,"Netral"
"376","Puan Umumkan Yudo Margono Calon Panglima TNI Pilihan Jokowi https://t.co/RGvaKKYDR9",0,"Netral"
"377","@benny_rhamdani_ Dimasa pemerintahan Pak @jokowi saya merasakan kemudahan sebagai PMI… kalau dulu ribet benar seperti melewati kuburan dimalam hari pas melewati imigrasi bandara KNO dan CKG. Pas pulang begitu juga Imigrasi nanya mana uang jangkarnya, malu !!!",0,"Netral"
"378","Terbaik! Dukung terus kebijakan pemerintahan Presiden Jokowi terkait pemerataan infrastruktur digital. 
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur
#GanjarPilihanJokowi https://t.co/nW5j7bhXtE",0,"Netral"
"379","Pak Presiden Jokowi merupakan pemimpin terbaik Indonesia. Dukung selalu kebijakan pemerintahan Presiden Jokowi. 
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur
#GanjarPilihanJokowi https://t.co/yoBu584xwb",0,"Netral"
"380","@RamliRizal @jokowi “ mampu ndak, jangan hanya bikin susah rakyat doang “ &lt;&lt; anda susah? = jawabnya tidak
krn masih ada yg lebih susah dr anda

namun diantara kesusahan, mrk pasrahkan jalannya pemerintahan ini kpd mrk2 yg menjabat dgn penuh kepercayaan, dan mrk msh pnya kesopanan dlm tutur kata",-1,"Negatif"
"381","Dukung program pemerintahan Presiden Jokowi dalam meningkatkan produktivitas pertanian dalam negeri. 
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur
#GanjarPilihanJokowi https://t.co/GcFaAf9SMa",0,"Netral"
"382","@abu_waras KADRUN PANIK!!!! 

KAMI RAKYAT YANG MENDUKUNG PEMERINTAHAN SAAT INI (2 PERIODE) AKAN IKUT APA ARAHAN PRESIDENT JOKOWI  🔥🔥

HARAM PILIH YANG LAIN !!!",0,"Netral"
"383","GUE PAHAM SI GARONG INI, BACOT IBLIS CORONG PARA POLITIKUS KORUP DAN OLIGARKI YANG TERLINDAS KEBIJAKAN SYSTEM PEMERINTAHAN JOKOWI ..

CONGORNYA WAJIB DIKEPRET !

SEKALI INI SI GARONG WAJIB DIBERI PELAJARAN, DICIDUK DAN DIJEBLOSKAN KE HOTEL PRODEO ..
EFEK JERA ! https://t.co/SPddJQpbhg",0,"Netral"
"384","@didikw @kpertiwi29 @pejabrut @BKNgoid @PNS_Ababil @PNSdehiye @googlenews Jangan banyak berharap selama pemerintahan presiden @jokowi",0,"Netral"
"385","@fajaronline sia-sia pengabdian selama ini tdk ada perhatian dari pemerintahan presiden @jokowi",0,"Netral"
"386","@_SEKNAS_RI @WAHYU_UNIFORM @Lembayung071 @Rasto66010876 @dann84620377 @bambang20020901 @Thomastjik @BigDaddy234s @SangPejuank @erfinsyafrizal3 @Prihandono72 @rmiryanti @AriHend95106868 @SopanEdan @Metdro2 @anakranto64 @Pemberang1 @OrangBa13921152 @2020Kadrun @Cantika82104633 @borutoforhokage @harrycoocaa @Eddianto1 @Antaredja1 @SutayaLili @Budi_Dharma88 @BejoMulyo18 @mazkeboijo @ronaldo_juang @Nr53N74H7N @Pelangi32224458 @_NanaRosa__ @EffendiRistriy1 @0kt4v14nu5k0k0h @kangwaqfi2 @EAbadi7 @hudattamini @ALIBABABETRESMI @Adzani03_Putri @AdrianROYALQ @abu_miftah13 @CrbSira @AgungSu76387898 @BocahKulon7 @barisoegriwa @ArekArusBawah @RonyAritonang3 @S4N_W1B1 @JulBayur3 TAPI MAU MENIKMATI.... DAN KAKEK, NENEK, EYANG DAN KERABAT MEREKA ""KHUSUSNYA"" DI DESA²..
MENIKMATI BLT DAN BERANEKA PAKET² BANTUAN DARI PEMERINTAH SELAMA 3 BULAN DIAWAL. DAN BERLANJUT SESUAI KEBUTUHAN, YG NOTABÈNÈ..HASIL KARYA PEMERINTAHAN @jokowi DGN TIM KERJANYA.",0,"Netral"
"387","@jokowi ini adalah Team kampanye anda dipilpres 2019 , sudah di bayar dengan jabatan di pemerintahan BP2MI , dalam video di hadapan anda yang tersebar , si Benny mau membenturkan masyarakat dan memaksa anda presiden untuk polisi dapat menangkap yg beda pendapat , Provokator NKRI https://t.co/4PTMCm3ieY",0,"Netral"
"388","@RamliRizal @jokowi Gak perlu pesimis  om
Tetapi tetap waspada
Percayakan pada ahli2 ekonomi di pemerintahan.
Monggo beda pendapat.. https://t.co/0a8eWBAtzg",0,"Netral"
"389","@nusa_info Pembangunan infrastruktur di era pemerintahan Presiden Jokowi sudah terbukti berhasil dan membuat Indonesia maju
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#NKRIMajuBersamaJokowi",0,"Netral"
"390","@nusa_info Pembangunan infrastruktur di era pemerintahan Presiden Jokowi sudah terbukti berhasil dan membuat Indonesia maju
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#NKRIMajuBersamaJokowi",0,"Netral"
"391","@nusa_info Pembangunan infrastruktur di era pemerintahan Presiden Jokowi sudah terbukti berhasil dan membuat Indonesia maju
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#NKRIMajuBersamaJokowi",0,"Netral"
"392","@nusa_info Pembangunan infrastruktur di era pemerintahan Presiden Jokowi sudah terbukti berhasil dan membuat Indonesia maju
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#NKRIMajuBersamaJokowi",0,"Netral"
"393","@nusa_info Pembangunan infrastruktur di era pemerintahan Presiden Jokowi sudah terbukti berhasil dan membuat Indonesia maju
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#NKRIMajuBersamaJokowi",0,"Netral"
"394","@nusa_info Pembangunan infrastruktur di era pemerintahan Presiden Jokowi sudah terbukti berhasil dan membuat Indonesia maju
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#NKRIMajuBersamaJokowi",0,"Netral"
"395","Pembangunan infrastruktur di era pemerintahan Presiden Jokowi sudah terbukti berhasil dan membuat Indonesia maju
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#NKRIMajuBersamaJokowi https://t.co/3Vm7pCB4EQ",0,"Netral"
"396","Jokowi harus keluar dari kungkungan politik praktis.

Ia mesti taat asas dalam menjalankan pemerintahan dengan menegakkan sendi negara dan konstitusi.

Hanya dengan begitu, Jokowi akan dikenang sebagai seorang negarawan.
#KoranTempo",0,"Netral"
"397","Pemerintah memastikan, provinsi-provinsi baru hasil pemekaran di Papua akan mendapatkan dana dari Anggaran Pendapatan dan Belanja Negara (APBN) 2023. Alokasi itu untuk mendukung berlangsungnya pemerintahan di provinsi baru tersebut

Jokowi Gas Pol Pemerataan Ekonomi https://t.co/FQy0zg6Hxq",0,"Netral"
"398","@geloraco gagahnya waktu ngomong depan jokowi...wuiiihhh...merasa siapa... 
yakin lah pemerintahan ini juga akan berakhir... tapi jejak digital akan terus terekam...",0,"Netral"
"399","Pemerintahan Jokowi Terus Memberikan Yang Terbaik Untuk Kemajuan Bangsa Indonesia

#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur
#GanjarPilihanJokowi https://t.co/v7vK5pKtys",0,"Netral"
"400","Pemerintahan Jokowi terus Membagun bangsa Indonesia

#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur
#GanjarPilihanJokowi https://t.co/qTGOP8KxbD",0,"Netral"
"401","@Uki23 @DivHumas_Polri @ListyoSigitP @KapoldaJabar @mohmahfudmd @jokowi @ridwankamil apakah pemerintahan sekarang dikelola oleh ormas????",0,"Netral"
"402","Begini Tingkat Kepuasan Pemerintahan Jokowi Versi Survei Indopol https://t.co/im09BWkUt2",0,"Netral"
"403","@msaid_didu Pemerintahan siapapun tanpa didukung cuan ngga bakal jalan contohnya : Soeharto didukung konglomerat, Sby didukung Cukong batubara,Jokowi didukung pengusaha, Gusdur tanpa dukungan pengusaha ngga lama bertahan",0,"Netral"
"404","Ada yg ajak  TEMPUR !!!!!
Mencari keseruan dalam pemerintahan Jokowi ....",0,"Netral"
"405","Jokowi termasuk dalam merencanakan tempur dengan rakyat yg mengkritisi pemerintahan...ini makar kpada kedaukatan rakyat https://t.co/IQywMJgGKW",0,"Netral"
"406","@Sutikno37920576 @jokowi Nanti jd nya spt konstituante hsl pemilu 1955 yg tdk tuntas² membuat konstitusi pengganti UUD 45 yg dianggap kurang modern pd waktu itu. PM jg silih berganti krn partai² saling menjthkan dan msh sistem perlementer (Presiden bukan pemerintahan). Diakhiri Bung Karno dgn -1/x",-1,"Negatif"
"407","@AidulFa @jokowi Mas alumni 212 ya,kalian juga begituh kan ga sejalan dengan pemerintahan memusuhi pemerintah,jangan merasa paling suci broo🤭🤭🤭",0,"Netral"
"408","@ainunnajib @jokowi Biasanya org spt ini ada maksud buat mengkavling jalan lewat pemerintahan. Entah utk urusan &amp; tujuan apa. Intinya pengen usahanya mulus.",0,"Netral"
"409","jokowi instruksikan jajarannya kebut pembangunan kawasan pemerintahan IKN nusantara
#KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #IndonesiaMaju #IbukotaBaruMendunia https://t.co/DYbfBYJ2yU",0,"Netral"
"410","jokowi instruksikan jajarannya kebut pembangunan kawasan pemerintahan IKN nusantara
#KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #IndonesiaMaju #IbukotaBaruMendunia https://t.co/CKDzthA0ni",0,"Netral"
"411","jokowi instruksikan jajarannya kebut pembangunan kawasan pemerintahan IKN nusantara
#KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #IndonesiaMaju #IbukotaBaruMendunia https://t.co/p7Xz5TgapY",0,"Netral"
